experiment-id,analyser-qos,instancecount,publisher-qos,delay,topic,message-rate,loss-rate,out-of-order-rate,inter-message-gap
experiment0-4-2-4,0,4,2,4,counter/1/2/4,175,0,0,0
experiment0-4-2-4,0,4,2,4,counter/2/2/4,175,0,0,5
experiment0-4-2-4,0,4,2,4,counter/3/2/4,175,0,0,5
experiment0-4-2-4,0,4,2,4,counter/4/2/4,175,0,0,0
experiment0-5-0-0,0,5,0,0,counter/1/0/0,718,0,0,0
experiment0-5-0-0,0,5,0,0,counter/2/0/0,716,0,0,0
experiment0-5-0-0,0,5,0,0,counter/3/0/0,715,0,0,0
experiment0-5-0-0,0,5,0,0,counter/4/0/0,717,0,0,0
experiment0-5-0-0,0,5,0,0,counter/5/0/0,718,0,0,0
experiment0-5-0-1,0,5,0,1,counter/1/0/1,291,0,0,2
experiment0-5-0-1,0,5,0,1,counter/2/0/1,291,0,0,2
experiment0-5-0-1,0,5,0,1,counter/3/0/1,294,0,0,2
experiment0-5-0-1,0,5,0,1,counter/4/0/1,294,0,0,2
experiment0-5-0-1,0,5,0,1,counter/5/0/1,291,0,0,2
experiment0-5-0-2,0,5,0,2,counter/1/0/2,284,0,0,3
experiment0-5-0-2,0,5,0,2,counter/2/0/2,283,0,0,3
experiment0-5-0-2,0,5,0,2,counter/3/0/2,285,0,0,3
experiment0-5-0-2,0,5,0,2,counter/4/0/2,285,0,0,3
experiment0-5-0-2,0,5,0,2,counter/5/0/2,284,0,0,3
experiment0-5-0-4,0,5,0,4,counter/1/0/4,180,0,0,5
experiment0-5-0-4,0,5,0,4,counter/2/0/4,180,0,0,5
experiment0-5-0-4,0,5,0,4,counter/3/0/4,180,0,0,5
experiment0-5-0-4,0,5,0,4,counter/4/0/4,180,0,0,5
experiment0-5-0-4,0,5,0,4,counter/5/0/4,180,0,0,5
experiment0-5-1-0,0,5,1,0,counter/1/1/0,615,0,0,0
experiment0-5-1-0,0,5,1,0,counter/2/1/0,617,0,0,0
experiment0-5-1-0,0,5,1,0,counter/3/1/0,617,0,0,0
experiment0-5-1-0,0,5,1,0,counter/4/1/0,615,0,0,0
experiment0-5-1-0,0,5,1,0,counter/5/1/0,616,0,0,0
experiment0-5-1-1,0,5,1,1,counter/1/1/1,382,0,0,0
experiment0-5-1-1,0,5,1,1,counter/2/1/1,380,0,0,0
experiment0-5-1-1,0,5,1,1,counter/3/1/1,383,0,0,0
experiment0-5-1-1,0,5,1,1,counter/4/1/1,383,0,0,0
experiment0-5-1-1,0,5,1,1,counter/5/1/1,379,0,0,0
experiment0-5-1-2,0,5,1,2,counter/1/1/2,277,0,0,3
experiment0-5-1-2,0,5,1,2,counter/2/1/2,277,0,0,3
experiment0-5-1-2,0,5,1,2,counter/3/1/2,278,0,0,3
experiment0-5-1-2,0,5,1,2,counter/4/1/2,278,0,0,3
experiment0-5-1-2,0,5,1,2,counter/5/1/2,278,0,0,3
experiment0-5-1-4,0,5,1,4,counter/1/1/4,171,0,0,5
experiment0-5-1-4,0,5,1,4,counter/2/1/4,171,0,0,5
experiment0-5-1-4,0,5,1,4,counter/3/1/4,171,0,0,5
experiment0-5-1-4,0,5,1,4,counter/4/1/4,171,0,0,5
experiment0-5-1-4,0,5,1,4,counter/5/1/4,171,0,0,5
experiment0-5-2-0,0,5,2,0,counter/1/2/0,529,0,0,0
experiment0-5-2-0,0,5,2,0,counter/2/2/0,518,0,0,0
experiment0-5-2-0,0,5,2,0,counter/3/2/0,527,0,0,0
experiment0-5-2-0,0,5,2,0,counter/4/2/0,528,0,0,0
experiment0-5-2-0,0,5,2,0,counter/5/2/0,527,0,0,0
experiment0-5-2-1,0,5,2,1,counter/1/2/1,407,0,0,0
experiment0-5-2-1,0,5,2,1,counter/2/2/1,409,0,0,0
experiment0-5-2-1,0,5,2,1,counter/3/2/1,407,0,0,0
experiment0-5-2-1,0,5,2,1,counter/4/2/1,405,0,0,0
experiment0-5-2-1,0,5,2,1,counter/5/2/1,408,0,0,0
experiment0-5-2-2,0,5,2,2,counter/1/2/2,235,0,0,0
experiment0-5-2-2,0,5,2,2,counter/2/2/2,236,0,0,0
experiment0-5-2-2,0,5,2,2,counter/3/2/2,235,0,0,0
experiment0-5-2-2,0,5,2,2,counter/4/2/2,236,0,0,0
experiment0-5-2-2,0,5,2,2,counter/5/2/2,235,0,0,0
experiment0-5-2-4,0,5,2,4,counter/1/2/4,152,0,0,0
experiment0-5-2-4,0,5,2,4,counter/2/2/4,151,0,0,0
experiment0-5-2-4,0,5,2,4,counter/3/2/4,152,0,0,0
experiment0-5-2-4,0,5,2,4,counter/4/2/4,151,0,0,0
experiment0-5-2-4,0,5,2,4,counter/5/2/4,152,0,0,0
experiment1-1-0-0,1,1,0,0,counter/1/0/0,319,0,0,1
experiment1-1-0-1,1,1,0,1,counter/1/0/1,280,0,0,2
experiment1-1-0-2,1,1,0,2,counter/1/0/2,165,0,0,3
experiment1-1-0-4,1,1,0,4,counter/1/0/4,112,0,0,6
experiment1-1-1-0,1,1,1,0,counter/1/1/0,292,0,0,1
experiment1-1-1-1,1,1,1,1,counter/1/1/1,299,0,0,2
experiment1-1-1-2,1,1,1,2,counter/1/1/2,166,0,0,3
experiment1-1-1-4,1,1,1,4,counter/1/1/4,139,0,0,5
experiment1-1-2-0,1,1,2,0,counter/1/2/0,281,0,0,0
experiment1-1-2-1,1,1,2,1,counter/1/2/1,200,0,0,3
experiment1-1-2-2,1,1,2,2,counter/1/2/2,240,0,0,0
experiment1-1-2-4,1,1,2,4,counter/1/2/4,162,0,0,5
experiment1-2-0-0,1,2,0,0,counter/1/0/0,602,0,0,1
experiment1-2-0-0,1,2,0,0,counter/2/0/0,603,0,0,1
experiment1-2-0-1,1,2,0,1,counter/1/0/1,345,0,0,2
experiment1-2-0-1,1,2,0,1,counter/2/0/1,346,0,0,2
experiment1-2-0-2,1,2,0,2,counter/1/0/2,278,0,0,3
experiment1-2-0-2,1,2,0,2,counter/2/0/2,276,0,0,3
experiment1-2-0-4,1,2,0,4,counter/1/0/4,175,0,0,5
experiment1-2-0-4,1,2,0,4,counter/2/0/4,174,0,0,5
experiment1-2-1-0,1,2,1,0,counter/1/1/0,255,0,0,1
experiment1-2-1-0,1,2,1,0,counter/2/1/0,255,0,0,1
experiment1-2-1-1,1,2,1,1,counter/1/1/1,228,0,0,2
experiment1-2-1-1,1,2,1,1,counter/2/1/1,226,0,0,2
experiment1-2-1-2,1,2,1,2,counter/1/1/2,226,0,0,3
experiment1-2-1-2,1,2,1,2,counter/2/1/2,227,0,0,3
experiment1-2-1-4,1,2,1,4,counter/1/1/4,127,0,0,5
experiment1-2-1-4,1,2,1,4,counter/2/1/4,127,0,0,5
experiment1-2-2-0,1,2,2,0,counter/1/2/0,301,0,0,1
experiment1-2-2-0,1,2,2,0,counter/2/2/0,312,0,0,0
experiment1-2-2-1,1,2,2,1,counter/1/2/1,226,0,0,2
experiment1-2-2-1,1,2,2,1,counter/2/2/1,226,0,0,2
experiment1-2-2-2,1,2,2,2,counter/1/2/2,214,0,0,0
experiment1-2-2-2,1,2,2,2,counter/2/2/2,208,0,0,0
experiment1-2-2-4,1,2,2,4,counter/1/2/4,128,0,0,0
experiment1-2-2-4,1,2,2,4,counter/2/2/4,127,0,0,0
experiment1-3-0-0,1,3,0,0,counter/1/0/0,227,0,0,2
experiment1-3-0-0,1,3,0,0,counter/2/0/0,232,0,0,1
experiment1-3-0-0,1,3,0,0,counter/3/0/0,227,0,0,1
experiment1-3-0-1,1,3,0,1,counter/1/0/1,192,0,0,2
experiment1-3-0-1,1,3,0,1,counter/2/0/1,193,0,0,2
experiment1-3-0-1,1,3,0,1,counter/3/0/1,183,0,0,2
experiment1-3-0-2,1,3,0,2,counter/1/0/2,242,0,0,3
experiment1-3-0-2,1,3,0,2,counter/2/0/2,244,0,0,3
experiment1-3-0-2,1,3,0,2,counter/3/0/2,245,0,0,3
experiment1-3-0-4,1,3,0,4,counter/1/0/4,141,0,0,5
experiment1-3-0-4,1,3,0,4,counter/2/0/4,140,0,0,5
experiment1-3-0-4,1,3,0,4,counter/3/0/4,140,0,0,5
experiment1-3-1-0,1,3,1,0,counter/1/1/0,302,0,0,1
experiment1-3-1-0,1,3,1,0,counter/2/1/0,299,0,0,1
experiment1-3-1-0,1,3,1,0,counter/3/1/0,300,0,0,1
experiment1-3-1-1,1,3,1,1,counter/1/1/1,251,0,0,2
experiment1-3-1-1,1,3,1,1,counter/2/1/1,249,0,0,2
experiment1-3-1-1,1,3,1,1,counter/3/1/1,252,0,0,2
experiment1-3-1-2,1,3,1,2,counter/1/1/2,279,0,0,3
experiment1-3-1-2,1,3,1,2,counter/2/1/2,279,0,0,3
experiment1-3-1-2,1,3,1,2,counter/3/1/2,280,0,0,3
experiment1-3-1-4,1,3,1,4,counter/1/1/4,145,0,0,5
experiment1-3-1-4,1,3,1,4,counter/2/1/4,146,0,0,5
experiment1-3-1-4,1,3,1,4,counter/3/1/4,145,0,0,5
experiment1-3-2-0,1,3,2,0,counter/1/2/0,559,0,0,0
experiment1-3-2-0,1,3,2,0,counter/2/2/0,558,0,0,1
experiment1-3-2-0,1,3,2,0,counter/3/2/0,559,0,0,0
experiment1-3-2-1,1,3,2,1,counter/1/2/1,362,0,0,0
experiment1-3-2-1,1,3,2,1,counter/2/2/1,362,0,0,0
experiment1-3-2-1,1,3,2,1,counter/3/2/1,363,0,0,0
experiment1-3-2-2,1,3,2,2,counter/1/2/2,250,0,0,0
experiment1-3-2-2,1,3,2,2,counter/2/2/2,246,0,0,0
experiment1-3-2-2,1,3,2,2,counter/3/2/2,245,0,0,0
experiment1-3-2-4,1,3,2,4,counter/1/2/4,157,0,0,0
experiment1-3-2-4,1,3,2,4,counter/2/2/4,156,0,0,0
experiment1-3-2-4,1,3,2,4,counter/3/2/4,156,0,0,0
experiment1-4-0-0,1,4,0,0,counter/1/0/0,394,0,0,1
experiment1-4-0-0,1,4,0,0,counter/2/0/0,390,0,0,1
experiment1-4-0-0,1,4,0,0,counter/3/0/0,390,0,0,1
experiment1-4-0-0,1,4,0,0,counter/4/0/0,389,0,0,1
experiment1-4-0-1,1,4,0,1,counter/1/0/1,260,0,0,2
experiment1-4-0-1,1,4,0,1,counter/2/0/1,258,0,0,2
experiment1-4-0-1,1,4,0,1,counter/3/0/1,260,0,0,2
experiment1-4-0-1,1,4,0,1,counter/4/0/1,259,0,0,2
experiment1-4-0-2,1,4,0,2,counter/1/0/2,231,0,0,3
experiment1-4-0-2,1,4,0,2,counter/2/0/2,230,0,0,3
experiment1-4-0-2,1,4,0,2,counter/3/0/2,230,0,0,3
experiment1-4-0-2,1,4,0,2,counter/4/0/2,233,0,0,3
experiment1-4-0-4,1,4,0,4,counter/1/0/4,120,0,0,5
experiment1-4-0-4,1,4,0,4,counter/2/0/4,120,0,0,5
experiment1-4-0-4,1,4,0,4,counter/3/0/4,120,0,0,5
experiment1-4-0-4,1,4,0,4,counter/4/0/4,120,0,0,5
experiment1-4-1-0,1,4,1,0,counter/1/1/0,316,0,0,1
experiment1-4-1-0,1,4,1,0,counter/2/1/0,316,0,0,1
experiment1-4-1-0,1,4,1,0,counter/3/1/0,316,0,0,1
experiment1-4-1-0,1,4,1,0,counter/4/1/0,316,0,0,1
experiment1-4-1-1,1,4,1,1,counter/1/1/1,252,0,0,2
experiment1-4-1-1,1,4,1,1,counter/2/1/1,255,0,0,2
experiment1-4-1-1,1,4,1,1,counter/3/1/1,255,0,0,2
experiment1-4-1-1,1,4,1,1,counter/4/1/1,254,0,0,2
experiment1-4-1-2,1,4,1,2,counter/1/1/2,203,0,0,3
experiment1-4-1-2,1,4,1,2,counter/2/1/2,203,0,0,3
experiment1-4-1-2,1,4,1,2,counter/3/1/2,204,0,0,3
experiment1-4-1-2,1,4,1,2,counter/4/1/2,203,0,0,3
experiment1-4-1-4,1,4,1,4,counter/1/1/4,138,0,0,5
experiment1-4-1-4,1,4,1,4,counter/2/1/4,136,0,0,5
experiment1-4-1-4,1,4,1,4,counter/3/1/4,137,0,0,5
experiment1-4-1-4,1,4,1,4,counter/4/1/4,138,0,0,5
experiment1-4-2-0,1,4,2,0,counter/1/2/0,324,0,0,1
experiment1-4-2-0,1,4,2,0,counter/2/2/0,326,0,0,1
experiment1-4-2-0,1,4,2,0,counter/3/2/0,325,0,0,1
experiment1-4-2-0,1,4,2,0,counter/4/2/0,325,0,0,1
experiment1-4-2-1,1,4,2,1,counter/1/2/1,288,0,0,0
experiment1-4-2-1,1,4,2,1,counter/2/2/1,288,0,0,0
experiment1-4-2-1,1,4,2,1,counter/3/2/1,288,0,0,0
experiment1-4-2-1,1,4,2,1,counter/4/2/1,289,0,0,0
experiment1-4-2-2,1,4,2,2,counter/1/2/2,192,0,0,0
experiment1-4-2-2,1,4,2,2,counter/2/2/2,195,0,0,0
experiment1-4-2-2,1,4,2,2,counter/3/2/2,194,0,0,0
experiment1-4-2-2,1,4,2,2,counter/4/2/2,192,0,0,0
experiment1-4-2-4,1,4,2,4,counter/1/2/4,130,0,0,5
experiment1-4-2-4,1,4,2,4,counter/2/2/4,129,0,0,0
experiment1-4-2-4,1,4,2,4,counter/3/2/4,129,0,0,0
experiment1-4-2-4,1,4,2,4,counter/4/2/4,131,0,0,0
experiment1-5-0-0,1,5,0,0,counter/1/0/0,271,0,0,1
experiment1-5-0-0,1,5,0,0,counter/2/0/0,268,0,0,1
experiment1-5-0-0,1,5,0,0,counter/3/0/0,270,0,0,1
experiment1-5-0-0,1,5,0,0,counter/4/0/0,269,0,0,1
experiment1-5-0-0,1,5,0,0,counter/5/0/0,262,0,0,1
experiment1-5-0-1,1,5,0,1,counter/1/0/1,294,0,0,2
experiment1-5-0-1,1,5,0,1,counter/2/0/1,294,0,0,2
experiment1-5-0-1,1,5,0,1,counter/3/0/1,293,0,0,2
experiment1-5-0-1,1,5,0,1,counter/4/0/1,292,0,0,2
experiment1-5-0-1,1,5,0,1,counter/5/0/1,292,0,0,2
experiment1-5-0-2,1,5,0,2,counter/1/0/2,217,0,0,3
experiment1-5-0-2,1,5,0,2,counter/2/0/2,216,0,0,3
experiment1-5-0-2,1,5,0,2,counter/3/0/2,215,0,0,3
experiment1-5-0-2,1,5,0,2,counter/4/0/2,216,0,0,3
experiment1-5-0-2,1,5,0,2,counter/5/0/2,216,0,0,3
experiment1-5-0-4,1,5,0,4,counter/1/0/4,141,0,0,5
experiment1-5-0-4,1,5,0,4,counter/2/0/4,141,0,0,5
experiment1-5-0-4,1,5,0,4,counter/3/0/4,141,0,0,5
experiment1-5-0-4,1,5,0,4,counter/4/0/4,142,0,0,5
experiment1-5-0-4,1,5,0,4,counter/5/0/4,140,0,0,5
experiment1-5-1-0,1,5,1,0,counter/1/1/0,311,0,0,1
experiment1-5-1-0,1,5,1,0,counter/2/1/0,313,0,0,1
experiment1-5-1-0,1,5,1,0,counter/3/1/0,312,0,0,1
experiment1-5-1-0,1,5,1,0,counter/4/1/0,314,0,0,1
experiment1-5-1-0,1,5,1,0,counter/5/1/0,312,0,0,1
experiment1-5-1-1,1,5,1,1,counter/1/1/1,322,0,0,2
experiment1-5-1-1,1,5,1,1,counter/2/1/1,322,0,0,2
experiment1-5-1-1,1,5,1,1,counter/3/1/1,324,0,0,2
experiment1-5-1-1,1,5,1,1,counter/4/1/1,323,0,0,2
experiment1-5-1-1,1,5,1,1,counter/5/1/1,322,0,0,2
experiment1-5-1-2,1,5,1,2,counter/1/1/2,205,0,0,3
experiment1-5-1-2,1,5,1,2,counter/2/1/2,203,0,0,3
experiment1-5-1-2,1,5,1,2,counter/3/1/2,206,0,0,3
experiment1-5-1-2,1,5,1,2,counter/4/1/2,203,0,0,3
experiment1-5-1-2,1,5,1,2,counter/5/1/2,205,0,0,3
experiment1-5-1-4,1,5,1,4,counter/1/1/4,141,0,0,5
experiment1-5-1-4,1,5,1,4,counter/2/1/4,142,0,0,5
experiment1-5-1-4,1,5,1,4,counter/3/1/4,142,0,0,5
experiment1-5-1-4,1,5,1,4,counter/4/1/4,140,0,0,5
experiment1-5-1-4,1,5,1,4,counter/5/1/4,140,0,0,5
experiment1-5-2-0,1,5,2,0,counter/1/2/0,346,0,0,0
experiment1-5-2-0,1,5,2,0,counter/2/2/0,337,0,0,0
experiment1-5-2-0,1,5,2,0,counter/3/2/0,344,0,0,0
experiment1-5-2-0,1,5,2,0,counter/4/2/0,344,0,0,0
experiment1-5-2-0,1,5,2,0,counter/5/2/0,343,0,0,0
experiment1-5-2-1,1,5,2,1,counter/1/2/1,231,0,0,2
experiment1-5-2-1,1,5,2,1,counter/2/2/1,231,0,0,0
experiment1-5-2-1,1,5,2,1,counter/3/2/1,230,0,0,2
experiment1-5-2-1,1,5,2,1,counter/4/2/1,230,0,0,0
experiment1-5-2-1,1,5,2,1,counter/5/2/1,230,0,0,2
experiment1-5-2-2,1,5,2,2,counter/1/2/2,212,0,0,3
experiment1-5-2-2,1,5,2,2,counter/2/2/2,210,0.47393364928909953,0,3
experiment1-5-2-2,1,5,2,2,counter/3/2/2,212,0,0,3
experiment1-5-2-2,1,5,2,2,counter/4/2/2,212,0,0,3
experiment1-5-2-2,1,5,2,2,counter/5/2/2,211,0,0,0
experiment1-5-2-4,1,5,2,4,counter/1/2/4,158,0,0,5
experiment1-5-2-4,1,5,2,4,counter/2/2/4,159,0,0,5
experiment1-5-2-4,1,5,2,4,counter/3/2/4,156,0,0,0
experiment1-5-2-4,1,5,2,4,counter/4/2/4,159,0,0,0
experiment1-5-2-4,1,5,2,4,counter/5/2/4,157,0,0,0
experiment2-1-0-0,2,1,0,0,counter/1/0/0,228,0,0,2
experiment2-1-0-1,2,1,0,1,counter/1/0/1,216,0,0,2
experiment2-1-0-2,2,1,0,2,counter/1/0/2,167,0,0,3
experiment2-1-0-4,2,1,0,4,counter/1/0/4,114,0,0,6
experiment2-1-1-0,2,1,1,0,counter/1/1/0,673,0,0,1
experiment2-1-1-1,2,1,1,1,counter/1/1/1,366,0,0,2
experiment2-1-1-2,2,1,1,2,counter/1/1/2,254,0,0,3
experiment2-1-1-4,2,1,1,4,counter/1/1/4,135,0,0,5
experiment2-1-2-0,2,1,2,0,counter/1/2/0,640,0,0,0
experiment2-1-2-1,2,1,2,1,counter/1/2/1,240,0,0,2
experiment2-1-2-2,2,1,2,2,counter/1/2/2,275,0,0,0
experiment2-1-2-4,2,1,2,4,counter/1/2/4,155,0,0,0
experiment2-2-0-0,2,2,0,0,counter/1/0/0,382,0,0,1
experiment2-2-0-0,2,2,0,0,counter/2/0/0,384,0,0,0
experiment2-2-0-1,2,2,0,1,counter/1/0/1,360,0,0,2
experiment2-2-0-1,2,2,0,1,counter/2/0/1,358,0,0,2
experiment2-2-0-2,2,2,0,2,counter/1/0/2,239,0,0,3
experiment2-2-0-2,2,2,0,2,counter/2/0/2,240,0,0,3
experiment2-2-0-4,2,2,0,4,counter/1/0/4,148,0,0,5
experiment2-2-0-4,2,2,0,4,counter/2/0/4,148,0,0,5
experiment2-2-1-0,2,2,1,0,counter/1/1/0,334,0,0,1
experiment2-2-1-0,2,2,1,0,counter/2/1/0,337,0,0,1
experiment2-2-1-1,2,2,1,1,counter/1/1/1,295,0,0,2
